event_id,event_calendar_id,event_member_id,event_content,event_title,event_comments,event_rsvp,event_approved,event_saved,event_lastupdated,event_recurring,event_start_date,event_end_date,event_title_seo,event_rating,event_post_key,event_sequence,event_all_day,event_reviews,event_ip_address,event_locked,event_featured,event_last_comment,event_last_review,event_approved_by,event_approved_on,event_location,event_rsvp_limit,event_cover_photo,event_album,event_cover_offset,event_queued_comments,event_hidden_comments,event_unapproved_reviews,event_hidden_reviews,event_venue,event_meta_data
125,9,9288,"
<p style=""margin-top:0px;color:rgb(224,224,224);font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">
	<a href=""https://en.wikipedia.org/wiki/Pl%C3%ADnio_Salgado"" rel=""external nofollow"" style=""color:rgb(235,154,0);text-decoration:underline;background-color:transparent;"">Plínio Salgado</a>'s Birthday
</p>

<p style=""margin-bottom:0px;color:rgb(224,224,224);font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">
	<img alt=""Q0uaY0t.jpg"" src=""https://i.imgur.com/Q0uaY0t.jpg"" style=""vertical-align:middle;border:0px;"" /></p>
","Plínio Salgado's Birthday",0,0,1,1459195639,1467053730,FREQ=YEARLY;INTERVAL=1,"2016-01-22 00:00:00",,"plínio-salgados-birthday",0,7cf97ae6106520677d7fc325d389097a,0,1,0,87.116.152.228,0,0,1459195639,1459195639,9288,1459195654,,-1,http://ironmarch.org/uploads/monthly_2016_03/Q0uaY0t.jpg.151f0579ec35307eee42834cd9e9a089.jpg,,148,0,0,0,0,,\0
126,2,9288,"
<p style=""margin-top:0px;color:rgb(224,224,224);font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">
	<a href=""https://en.wikipedia.org/wiki/Milan_Nedi%C4%87"" rel=""external nofollow"" style=""font-family:Tahoma, sans-serif;font-size:13px;color:rgb(235,154,0);text-decoration:underline;background-color:transparent;"">Milan Nedić</a><font face=""tahoma""><span style=""font-size:12px;"">'s Death Day</span></font>
</p>

<p style=""margin-bottom:0px;color:rgb(224,224,224);font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">
	<img alt=""uO37e6k.jpg"" src=""https://i.imgur.com/uO37e6k.jpg"" style=""vertical-align:middle;border:0px;"" /></p>
","Milan Nedić's Birthday",0,0,1,1459280506,1467053889,FREQ=YEARLY;INTERVAL=1,"2016-02-04 00:00:00",,"milan-nedićs-birthday",0,b4ecb1c86755da021975a458d1403c88,0,1,0,87.116.152.228,0,0,1459280506,1459280506,9288,1459280520,,-1,http://ironmarch.org/uploads/monthly_2016_03/uO37e6k.jpg.d16eab1fc6952b9292459ec7ec8dd52a.jpg,,38,0,0,0,0,,\0
127,2,9288,"
<p>
	<a href=""https://en.wikipedia.org/wiki/Stefan_Nemanja"" rel=""external nofollow"" style=""color:rgb(235,154,0);text-decoration:underline;font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">Stefan Nemanja</a>'s Death Day
</p>

<p>
	<img alt=""ZREz8iZ.jpg"" class=""ipsImage"" src=""http://i.imgur.com/ZREz8iZ.jpg"" /></p>
","Stefan Nemanja's Death Day",0,0,1,1459280692,1466895905,FREQ=YEARLY;INTERVAL=1,"2016-02-13 00:00:00",,stefan-nemanjas-death-day,0,d9403ff0948b0027d63431b73a267890,0,1,0,87.116.152.228,0,0,1459280692,1459280692,9288,1459280703,,-1,http://ironmarch.org/uploads/monthly_2016_03/56fadb2ca57ef_stefannemanja.jpg.078f11171a4e812d0d4b6d0379044b7d.jpg,,219,0,0,0,0,,\0
128,2,9288,"
<p>
	<a href=""https://en.wikipedia.org/wiki/First_Serbian_Uprising"" rel=""external nofollow"" style=""color:rgb(235,154,0);text-decoration:underline;font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">First Serbian uprising</a>
</p>

<p>
	<img alt=""pkq7ei2.jpg"" class=""ipsImage"" src=""http://i.imgur.com/pkq7ei2.jpg"" /></p>
","First Serbian uprising",0,0,1,1459280924,1466895952,FREQ=YEARLY;INTERVAL=1,"2016-02-14 00:00:00",,first-serbian-uprising,0,b11bffd2daa46f3d20b72381425e1bb5,0,1,0,87.116.152.228,0,0,1459280924,1459280924,9288,1459280953,,-1,http://ironmarch.org/uploads/monthly_2016_03/56fadc1693f20_02-1806-Katarina-Ivanovi-Osvajanje-Beograda.jpg.b39d72be8a9290a5351815808c18fed6.jpg,,106,0,0,0,0,,\0
129,4,9288,"
<p>
	<a href=""https://sr.wikipedia.org/wiki/%D0%8B%D0%B8%D1%80%D0%B8%D0%BB%D0%BE_%D0%A1%D0%BE%D0%BB%D1%83%D0%BD%D1%81%D0%BA%D0%B8"" rel=""external nofollow"" style=""color:rgb(235,154,0);text-decoration:underline;font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">Saint Cyril</a>'s Death Day
</p>

<p>
	<img class=""ipsImage"" src=""http://i.imgur.com/rWE5HqD.jpg"" alt=""rWE5HqD.jpg"" /></p>
","Saint Cyril's Death Day",0,0,1,1459281345,1459281345,FREQ=YEARLY;INTERVAL=1,"2016-02-14 00:00:00",,saint-cyrils-death-day,0,f2133afc86b30e5bfbf3fdde4d237f1e,0,1,0,87.116.152.228,0,0,1459281345,1459281345,9288,1459281356,,-1,monthly_2016_03/danas-su-sveti-cirilo-i-metodije.jpg.6307b2b1506e5451de02bb6c9e43b848.jpg,,93,0,0,0,0,,\0
130,2,9288,"
<p style=""margin-top:0px;color:rgb(224,224,224);font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">
	<a href=""https://en.wikipedia.org/wiki/Mom%C4%8Dilo_%C4%90uji%C4%87"" rel=""external nofollow"" style=""font-family:Tahoma, sans-serif;font-size:13px;color:rgb(235,154,0);text-decoration:underline;background-color:transparent;"">Momčilo Đujić</a><font face=""tahoma""><span style=""font-size:12px;"">'s Birthday</span></font>
</p>

<p style=""margin-bottom:0px;color:rgb(224,224,224);font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">
	<img alt=""HQnWuxK.jpg"" src=""https://i.imgur.com/HQnWuxK.jpg"" style=""vertical-align:middle;border:0px;"" /></p>
","Momčilo Đujić's Birthday",0,0,1,1459281668,1466895963,FREQ=YEARLY;INTERVAL=1,"2016-02-27 00:00:00",,"momčilo-đujićs-birthday",0,4f36d936602412c4e8196b2600e273d0,0,1,0,87.116.152.228,0,0,1459281668,1459281668,9288,1459281680,,-1,http://ironmarch.org/uploads/monthly_2016_03/HQnWuxK.jpg.25cc5408820479450fc185bad9efd259.jpg,,292,0,0,0,0,,\0
131,9,9288,"
<p>
	<a href=""https://en.wikipedia.org/wiki/Anders_Behring_Breivik"" rel=""external nofollow"" style=""color:rgb(235,154,0);text-decoration:underline;font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">Anders Behring Breivik</a>'s Birthday
</p>

<p>
	<img alt=""fPu94Tq.jpg"" class=""ipsImage"" src=""http://i.imgur.com/fPu94Tq.jpg"" /></p>
","Anders Behring Breivik's Birthday",3,0,1,1459282128,1467053934,FREQ=YEARLY;INTERVAL=1,"2016-02-13 00:00:00",,anders-behring-breiviks-birthday,0,90607096caa1e83b83d176df7346bbb5,0,1,0,87.116.152.228,0,0,1487038942,1459282128,9288,1459282141,,-1,http://ironmarch.org/uploads/monthly_2016_03/norway20n-1-web.jpg.cc14c79f7a9dc5a4d45b611b4cf8a432.jpg,,165,0,0,0,0,,\0
132,2,9288,"
<p>
	<a href=""https://en.wikipedia.org/wiki/Nikola_I_Petrovi%C4%87-Njego%C5%A1"" rel=""external nofollow"" style=""color:rgb(235,154,0);text-decoration:underline;font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">Nikola I Petrović Njegoš</a>'s Death Day 
</p>

<p>
	<img alt=""ocizosS.jpg"" class=""ipsImage"" src=""http://i.imgur.com/ocizosS.jpg"" /></p>
","Nikola I Petrović Njegoš's Death Day",0,0,1,1459282498,1466896080,FREQ=YEARLY;INTERVAL=1,"2016-03-01 00:00:00",,"nikola-i-petrović-njegošs-death-day",0,bb63c8330dc6efc051188cdc95079293,0,1,0,87.116.152.228,0,0,1459282498,1459282498,9288,1459282508,,-1,http://ironmarch.org/uploads/monthly_2016_03/King_Nikola_of_Montenegro.jpg.196bd8dade67152358ffe9d0741a65fa.jpg,,86,0,0,0,0,,\0
133,2,9288,"
<p>
	<a href=""https://en.wikipedia.org/wiki/Kosovo_War#War_begins"" rel=""external nofollow"" style=""color:rgb(235,154,0);text-decoration:underline;font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">Kosovo War</a>
</p>

<p>
	<img alt=""k2k3aGk.jpg"" class=""ipsImage"" src=""http://i.imgur.com/k2k3aGk.jpg"" /></p>
","Kosovo War",0,0,1,1459283121,1466896070,FREQ=YEARLY;INTERVAL=1,"2016-03-01 00:00:00",,kosovo-war,0,4c9e5b7a52377628c9d7558d8f2db03e,0,1,0,87.116.152.228,0,0,1459283121,1459283121,9288,1459283133,,-1,http://ironmarch.org/uploads/monthly_2016_03/2834083_eVg960.jpeg.b14a25446e0a269ec52912e91928d17c.jpeg,,105,0,0,0,0,,\0
134,2,9288,"
<p>
	<a href=""https://en.wikipedia.org/wiki/Tvrtko_I_of_Bosnia"" rel=""external nofollow"" style=""color:rgb(235,154,0);text-decoration:underline;font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">Stefan Tvrtko Kotromanić</a>'s Death Day
</p>

<p>
	<img alt=""NJUwaia.jpg"" class=""ipsImage"" src=""http://i.imgur.com/NJUwaia.jpg"" /></p>
","Stefan Tvrtko Kotromanić's Death Day",0,0,1,1459283434,1466896089,FREQ=YEARLY;INTERVAL=1,"2016-03-10 00:00:00",,"stefan-tvrtko-kotromanićs-death-day",0,c95617172a559ae62aedd2721a339bfa,0,1,0,87.116.152.228,0,0,1459283434,1459283434,9288,1459283451,,-1,http://ironmarch.org/uploads/monthly_2016_03/tvrtko_kotromanic.jpg.92c8c82c66ebd5525eccaea4802e17a6.jpg,,107,0,0,0,0,,\0
135,2,9288,"
<p>
	<a href=""https://en.wikipedia.org/wiki/Stepa_Stepanovi%C4%87"" rel=""external nofollow"" style=""color:rgb(235,154,0);text-decoration:underline;font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">Stepan Stepanović</a>'s Birthday
</p>

<p>
	<img alt=""Qzgvwzu.jpg"" class=""ipsImage"" src=""http://i.imgur.com/Qzgvwzu.jpg"" /> 
</p>
","Stepan Stepanović's Birthday",0,0,1,1459283588,1466896097,FREQ=YEARLY;INTERVAL=1,"2016-03-11 00:00:00",,"stepan-stepanovićs-birthday",0,ccc81697b011c2995c47d8509d240708,0,1,0,87.116.152.228,0,0,1459283588,1459283588,9288,1459283599,,-1,http://ironmarch.org/uploads/monthly_2016_03/stepa-stepanovic.jpg.a8d8746f35a0861867b095cec0ff389c.jpg,,99,0,0,0,0,,\0
136,2,9288,"
<p>
	<a href=""https://en.wikipedia.org/wiki/Ratko_Mladi%C4%87"" rel=""external nofollow"" style=""color:rgb(235,154,0);text-decoration:underline;font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">Ratko Mladić</a>'s Birthday
</p>

<p>
	<img alt=""FPlstW2.jpg"" class=""ipsImage"" src=""http://i.imgur.com/FPlstW2.jpg"" /></p>
","Ratko Mladić's Birthday",0,0,1,1459283892,1466896107,FREQ=YEARLY;INTERVAL=1,"2016-03-12 00:00:00",,"ratko-mladićs-birthday",0,07b14dca892b6971c4d919076e175b71,0,1,0,87.116.152.228,0,0,1459283892,1459283892,9288,1459283905,,-1,http://ironmarch.org/uploads/monthly_2016_03/56fae7ae0e650_RadkoMladic_1.jpg.ac822da211c44c555012db8917154363.jpg,,487,0,0,0,0,,\0
138,2,9288,"
<p>
	<a href=""https://en.wikipedia.org/wiki/Milo%C5%A1_Obrenovi%C4%87"" rel=""external nofollow"" style=""color:rgb(235,154,0);text-decoration:underline;font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">Miloš Obrenović</a>'s Birthday
</p>

<p>
	<img alt=""n3GaMIA.jpg"" class=""ipsImage"" src=""http://i.imgur.com/n3GaMIA.jpg"" /></p>
","Miloš Obrenović's Birthday",0,0,1,1459284196,1466896125,FREQ=YEARLY;INTERVAL=1,"2016-03-18 00:00:00",,"miloš-obrenovićs-birthday",0,9e1b0dabc74d686bc1fc62cc2040e36d,0,1,0,87.116.152.228,0,0,1459284196,1459284196,9288,1459284209,,-1,http://ironmarch.org/uploads/monthly_2016_03/56fae8e2caf44_Knez_Milos_19._vek-IMS_.jpg.c6de401a23b2eadad335ac308db820cc.jpg,,199,0,0,0,0,,\0
139,2,9288,"
<p style=""margin-top:0px;color:rgb(224,224,224);font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">
	<a href=""https://en.wikipedia.org/wiki/Nikolaj_Velimirovi%C4%87"" rel=""external nofollow"" style=""color:rgb(235,154,0);text-decoration:underline;font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">Nikolaj Velimirović</a>'s Death Day
</p>

<p style=""margin-top:0px;color:rgb(224,224,224);font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">
	<img alt=""TXSQjU6.jpg"" class=""ipsImage"" src=""http://i.imgur.com/TXSQjU6.jpg"" /></p>
","Nikolaj Velimirović's Death Day",0,0,1,1459284491,1467054029,FREQ=YEARLY;INTERVAL=1,"2016-03-18 00:00:00",,"nikolaj-velimirovićs-death-day",0,a5fb77ba6425fbfcde710d8f20fc4668,0,1,0,87.116.152.228,0,0,1459284491,1459284491,9288,1459284503,,-1,http://ironmarch.org/uploads/monthly_2016_03/TXSQjU6.jpg.f4acfa210057c64a9ac1f37d0fef75aa.jpg,,261,0,0,0,0,,\0
140,2,9288,"
<p>
	<a href=""https://en.wikipedia.org/wiki/NATO_bombing_of_Yugoslavia"" rel=""external nofollow"" style=""color:rgb(235,154,0);text-decoration:underline;font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">NATO bombing of Yugoslavia - ZOG strikes</a>
</p>

<p>
	<img alt=""rTMbPYP.jpg"" class=""ipsImage"" src=""http://i.imgur.com/rTMbPYP.jpg"" /></p>
","NATO bombing of Yugoslavia - ZOG strikes back",1,0,1,1459284705,1466896134,FREQ=YEARLY;INTERVAL=1,"2016-03-24 00:00:00",,nato-bombing-of-yugoslavia-zog-strikes-back,0,b63102a655662d2b424a780c713bef7c,0,1,0,87.116.152.228,0,0,1490283393,1459284705,9288,1459284719,,-1,http://ironmarch.org/uploads/monthly_2016_03/16-godina-od-bombardovanja-srbija-i-nato_1427182192.jpg.45d4e1dd112949b016c0f38e52d25519.jpg,,178,0,0,0,0,,\0
141,8,9288,"
<p style=""margin-top:0px;color:rgb(224,224,224);font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">
	<a href=""https://en.wikipedia.org/wiki/George_Lincoln_Rockwell"" rel=""external nofollow"" style=""color:rgb(235,154,0);text-decoration:underline;background-color:transparent;"">George Lincoln Rockwell</a>'s Death Day
</p>

<p style=""margin-bottom:0px;color:rgb(224,224,224);font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">
	<img alt=""fwWZvDO.jpg"" src=""https://i.imgur.com/fwWZvDO.jpg"" style=""vertical-align:middle;border:0px;"" /></p>
","George Lincoln Rockwell's Birthday",1,0,1,1459284935,1467053964,FREQ=YEARLY;INTERVAL=1,"2016-03-09 00:00:00",,george-lincoln-rockwells-birthday,0,df5e55a7213dd48fc870bdaeb3c47035,0,1,0,87.116.152.228,0,0,1489206556,1459284935,9288,1459284952,,-1,http://ironmarch.org/uploads/monthly_2016_03/fwWZvDO.jpg.008cb41d426d1515ee01235b5fd896a1.jpg,,128,0,0,0,0,,\0
142,8,9288,"
<p>
	<a href=""https://en.wikipedia.org/wiki/H._P._Lovecraft"" rel=""external nofollow"">H. P. Lovecraft</a>'s Death Day
</p>

<p>
	<img alt=""Q2WdbP8.jpg"" class=""ipsImage"" src=""http://i.imgur.com/Q2WdbP8.jpg"" /></p>
","H.P. Lovecraft's Death Day",0,0,1,1459285213,1467054006,FREQ=YEARLY;INTERVAL=1,"2016-03-15 00:00:00",,hp-lovecrafts-death-day,0,db8c8f4e420bad5a8f8ebda70734b92c,0,1,0,87.116.152.228,0,0,1459285213,1459285213,9288,1459285227,,-1,http://ironmarch.org/uploads/monthly_2016_03/HP-Lovecraft.jpg.58252de80f2c2336d8db2c9f172f2e2c.jpg,,271,0,0,0,0,,\0
143,3,9288,"
<p style=""margin-top:0px;color:rgb(224,224,224);font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">
	<a href=""https://en.wikipedia.org/wiki/Ivan_Ilyin"" rel=""external nofollow"" style=""color:rgb(235,154,0);text-decoration:underline;background-color:transparent;"">Ivan Alexandrovich Ilyin</a>'s Birthday
</p>

<p style=""margin-bottom:0px;color:rgb(224,224,224);font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">
	<img alt=""MmzFMwk.jpg"" src=""https://i.imgur.com/MmzFMwk.jpg"" style=""vertical-align:middle;border:0px;"" /></p>
","Ivan Alexandrovich Ilyin's Birthday",0,0,1,1459285353,1459285353,FREQ=YEARLY;INTERVAL=1,"2016-03-28 00:00:00",,ivan-alexandrovich-ilyins-birthday,0,fe98b55c6c47333f34e04e496cb943d4,0,1,0,87.116.152.228,0,0,1459285353,1459285353,9288,1459285376,,-1,monthly_2016_03/MmzFMwk.jpg.c06602c281cb114e7e64710961eb8159.jpg,,162,0,0,0,0,,\0
144,7,9288,"
<p>
	<a href=""https://en.wikipedia.org/wiki/Ernst_J%C3%BCnger"" rel=""external nofollow"">Ernst Jünger</a>'s Death Day
</p>

<p>
	<img alt=""a4reFNX.jpg"" class=""ipsImage"" src=""http://i.imgur.com/a4reFNX.jpg"" /></p>
","Ernst Jünger's Death Day",0,0,1,1459285587,1467053921,FREQ=YEARLY;INTERVAL=1,"2016-02-17 00:00:00",,"ernst-jüngers-death-day",0,75848164b13eb8e30dcd2ae866b4a7ca,0,1,0,87.116.152.228,0,0,1459285587,1459285587,9288,1459285610,,-1,http://ironmarch.org/uploads/monthly_2016_03/56faee4fe292c_Ernst-Jnger-de-uniforme.jpg.09879ea66b74a9ffb8af0c5cac8326b3.jpg,,207,0,0,0,0,,\0
145,7,9288,"
<p style=""margin-top:0px;color:rgb(224,224,224);font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">
	<a href=""https://en.wikipedia.org/wiki/Ernst_J%C3%BCnger"" rel=""external nofollow"" style=""color:rgb(235,154,0);text-decoration:underline;background-color:transparent;"">Ernst Jünger</a>'s Death Day
</p>

<p style=""margin-bottom:0px;color:rgb(224,224,224);font-family:Tahoma, sans-serif;font-size:13px;font-style:normal;font-variant:normal;font-weight:normal;letter-spacing:normal;line-height:26px;text-indent:0px;text-transform:none;white-space:normal;word-spacing:0px;background-color:rgb(28,28,28);"">
	<img alt=""a4reFNX.jpg"" class=""ipsImage"" src=""http://i.imgur.com/a4reFNX.jpg"" style=""vertical-align:middle;border:0px;height:auto;"" /></p>
","Ernst Jünger's Birthday",0,0,1,1459285666,1467054039,FREQ=YEARLY;INTERVAL=1,"2016-03-29 00:00:00",,"ernst-jüngers-birthday",0,4b84d2f9509ca79ff68895f106085b01,0,1,0,87.116.152.228,0,0,1459285666,1459285666,9288,1459285679,,-1,http://ironmarch.org/uploads/monthly_2016_03/56faeea050ac7_Ernst-Jnger-de-uniforme.jpg.f9bc261cba126d6fabfdf57b8dd47be6.jpg,,200,0,0,0,0,,\0
146,3,9288,"
<p>
	<a href=""https://en.wikipedia.org/wiki/Maxim_Bazylev"" rel=""external nofollow"">Maxim Bazylev</a>'s Death Day
</p>

<p>
	<img class=""ipsImage"" src=""http://i.imgur.com/1Ad4RLh.jpg"" alt=""1Ad4RLh.jpg"" /></p>
","Maxim Bazylev's Death Day",0,0,1,1459287675,1459287675,FREQ=YEARLY;INTERVAL=1,"2016-03-27 00:00:00",,maxim-bazylevs-death-day,0,db0907210d31c2515e7d06e2bf9b80b5,0,1,0,87.116.152.228,0,0,1459287675,1459287675,9288,1459287686,,-1,monthly_2016_03/56faf6762b610__.jpg.fe407dd058b9dd9670d4b2a34b3a57b8.jpg,,153,0,0,0,0,,\0
147,7,9288,"
<p>
	<a href=""https://en.wikipedia.org/wiki/Adolf_Hitler"" rel=""external nofollow"">Adolf Hitler</a>'s Birthday
</p>

<p>
	<img alt=""eeBJIYJ.jpg"" class=""ipsImage"" src=""http://i.imgur.com/eeBJIYJ.jpg"" /></p>
","Adolf Hitler's Birthday",17,0,1,1459287800,1467054102,FREQ=YEARLY;INTERVAL=1,"2016-04-20 00:00:00",,adolf-hitlers-birthday,0,da72a00bed49c4cfc94643b304b54d3b,0,1,0,87.116.152.228,0,0,1492733454,1459287800,9288,1459287820,,-1,http://ironmarch.org/uploads/monthly_2016_03/Adolfhitlerportraitfurycredits.jpg.ec9f9026c8277e9f9c3fde5ecd4fb483.jpg,,427,0,0,0,0,,\0
