mt_id,mt_date,mt_title,mt_hasattach,mt_starter_id,mt_start_time,mt_last_post_time,mt_invited_members,mt_to_count,mt_to_member_id,mt_replies,mt_last_msg_id,mt_first_msg_id,mt_is_draft,mt_is_deleted,mt_is_system
1563,1361669184,"Topic of Faith",0,1793,1361669184,1361772182,a:0:{},0,16,1,5653,5635,0,0,0
1564,1361684817,"So much for that.",0,3456,1361684817,1361732546,a:0:{},1,10,2,5645,5638,0,0,0
1565,1361727997,"National Action Front",0,2392,1361727997,1363368798,a:0:{},1,130,4,5807,5644,0,0,0
1566,1361737174,Invatation,0,1793,1361737174,1364337388,a:0:{},0,0,2,5836,5646,0,0,0
1567,1361737891,"An Invitation.",0,1793,1361737890,1361737890,a:0:{},0,0,0,5647,5647,0,0,0
1568,1361740199,"An invitation.",0,1793,1361740199,1361745088,a:0:{},1,2889,2,5650,5648,0,0,0
1569,1361815038,Hello,0,3491,1361815038,1361978497,a:0:{},0,72,8,5690,5654,0,1,0
1570,1361859454,Yes,0,2075,1361859454,1361941113,a:0:{},0,133,5,5683,5658,0,1,0
1573,1361907185,Hey,0,3491,1361907185,1361950873,a:0:{},0,2392,2,5686,5677,0,1,0
1575,1362086842,"IronMarch 1 Year Anniversary Music",0,1986,1362086842,1362182401,a:0:{},0,1,2,5709,5701,0,0,0
1576,1362171059,"Weird board registration error",0,3711,1362171058,1362171058,a:0:{},0,1,0,5705,5705,0,0,0
1578,1362209325,...,0,54,1362209325,1362209325,a:0:{},0,1,0,5711,5711,0,0,0
1579,1362335188,"Ford translation pdf",0,288,1362335187,1367434715,a:0:{},0,7,6,6094,5716,0,0,0
1582,1362398310,"Ð¾",0,53,1362398310,1362420772,a:0:{},0,132,6,5732,5724,0,0,0
1583,1362461428,subject,0,293,1362461427,1362571839,a:0:{},0,2075,1,5735,5734,0,0,0
1584,1362602014,"forum franÃ§ais",0,0,1362602013,1362603328,a:0:{},0,2345,3,5739,5736,0,1,0
1587,1362605148,translation,0,0,1362605148,1362605148,a:0:{},0,206,0,5742,5742,0,1,0
1591,1362627081,Hello,0,960,1362627081,1362627081,a:0:{},0,1986,0,5749,5749,0,1,0
1594,1362702212,Ahoy,0,1176,1362702209,1366834670,a:0:{},0,3491,19,6066,5757,0,0,0
1595,1362770841,"Problems with my account",0,3711,1362770841,1362838747,a:0:{},0,35,1,5769,5763,0,0,0
1597,1362812064,"Reporting those spamthreads",0,16,1362812064,1362815545,a:0:{},0,2,1,5768,5767,0,1,0
1598,1362860513,"sdk hymns",0,56,1362860513,1362870878,a:0:{},0,7,3,5773,5770,0,0,0
1599,1362955560,ORJUNA?,0,56,1362955560,1363809447,a:0:{},1,188,2,5820,5774,0,0,0
1601,1363054528,"Hi; Oswald Spengler",0,3143,1363054528,1363061533,a:0:{},0,49,5,5785,5780,0,1,0
1602,1363101068,"pardon me",0,3491,1363101068,1363140482,a:0:{},0,333,2,5792,5787,0,1,0
1603,1363107877,"that cool guy",0,3491,1363107877,1363365627,a:0:{},0,2820,9,5806,5788,0,1,0
1604,1363215181,"An invitation",0,2275,1363215172,1375842875,a:0:{},1,2288,1,6636,5794,0,0,0
1606,1363343122,Steam,0,1209,1363343122,1363343122,a:0:{},0,4259,0,5802,5802,0,1,0
1607,1363465489,Religion,0,315,1363465489,1363559152,a:0:{},1,4339,2,5815,5812,0,0,0
1608,1363501100,"IM Logo",0,2820,1363501100,1363736179,a:0:{},0,7,1,5817,5813,0,0,0
1609,1363756875,"Hello again",0,3143,1363756872,1363756872,a:0:{},0,49,0,5818,5818,0,1,0
1613,1364022946,Metanationalism,0,2336,1364022929,1364022929,a:0:{},0,1,0,5828,5828,0,0,0
1614,1364067250,hahahahahaha,0,49,1364067250,1364067250,a:0:{},1,3023,0,5830,5830,0,0,0
1615,1364190434,Welcome,0,805,1364190434,1364190434,a:0:{},0,0,0,5831,5831,0,0,0
1616,1364267064,"didnt know if you caught that",0,168,1364267064,1364333152,a:0:{},0,7,2,5835,5832,0,0,0
1617,1364427979,"Good Good....",0,3491,1364427979,1364944983,a:0:{},0,4873,20,5871,5838,0,1,0
1618,1364749633,Reaktion,0,2392,1364749633,1364749633,a:0:{},0,35,0,5849,5849,0,0,0
1620,1364780236,hello,0,7,1364780236,1364809267,a:0:{},1,5113,1,5864,5854,0,0,0
1621,1364793802,radio,0,168,1364793797,1364793797,a:0:{},0,1,0,5863,5863,0,0,0
1622,1364867789,RPNA,0,49,1364867789,1364884217,a:0:{},1,4873,1,5869,5868,0,0,0
1624,1365095339,"Your Avatar",0,16,1365095339,1365097145,a:0:{},0,1986,3,5877,5874,0,1,0
1625,1365147029,Question,0,2392,1365147029,1365160976,a:0:{},1,49,2,5880,5878,0,0,0
1626,1365170284,"Question about Reaktion",0,2392,1365170284,1365351554,a:0:{},0,35,2,5884,5881,0,0,0
1627,1365256957,:O,0,1986,1365256957,1365400641,a:0:{},1,3721,1,5885,5883,0,0,0
1628,1365433420,"Welcome to the forum",0,158,1365433419,1365433419,a:0:{},0,0,0,5886,5886,0,0,0
1629,1365462720,Clone,0,353,1365462720,1366074388,a:0:{},1,5343,13,5953,5887,0,0,0
1630,1365477131,"European Union",0,3143,1365477131,1365477131,a:0:{},0,49,0,5893,5893,0,1,0
1632,1365477233,"Latvia in the European Union",0,3143,1365477233,1365477233,a:0:{},0,139,0,5895,5895,0,1,0
1635,1365526099,Greetings,0,44,1365526099,1366200920,a:0:{},1,2392,2,5979,5899,0,0,0
1636,1365539236,Hello,0,3143,1365539236,1365540463,a:0:{},0,1986,1,5902,5901,0,1,0
1637,1365560644,"Hi Hwasm",0,4,1365560644,1365588433,a:0:{},0,288,1,5907,5903,0,0,0
1639,1365729170,Hello,0,3491,1365729170,1365838922,a:0:{},0,5359,6,5921,5911,0,1,0
1640,1365786603,Nothing,0,1772,1365786603,1366164281,a:0:{},0,2075,4,5964,5915,0,0,0
1641,1365922016,psst,0,3721,1365922016,1365966568,a:0:{},0,35,2,5924,5922,0,0,0
1642,1365970564,Hi,0,2306,1365970564,1366005612,a:0:{},0,67,6,5951,5927,0,1,0
1644,1365980674,"Where do I fucking start?",0,5590,1365980674,1365982237,a:0:{},0,132,7,5942,5935,0,0,0
1645,1365984913,"World of Tanks",0,67,1365984913,1365989945,a:0:{},1,5343,3,5950,5943,0,0,0
1646,1365987733,"a word of advice",0,3491,1365987733,1365988172,a:0:{},0,5590,1,5946,5944,0,1,0
1647,1365988023,"subject line",0,3491,1365988023,1365988934,a:0:{},0,5359,1,5947,5945,0,1,0
1648,1366075317,Greetings,0,1176,1366075317,1366075317,a:0:{},0,0,0,5955,5955,0,0,0
1649,1366077277,Hello,0,1176,1366077277,1366670179,a:0:{},1,5359,4,6047,5956,0,0,0
1650,1366079742,"Come visit me",0,5590,1366079741,1366079741,a:0:{},1,5359,0,5959,5959,0,0,0
1651,1366080284,"They&#39;re haters.",0,5590,1366080284,1366080284,a:0:{},1,67,0,5960,5960,0,0,0
1653,1366164419,Hello.,0,1772,1366164419,1366182756,a:0:{},1,821,3,5975,5965,0,0,0
1654,1366166138,"Im suprised I didnt see you earlier",0,3491,1366166138,1366234029,a:0:{},0,821,6,5995,5968,0,1,0
1655,1366166826,"I wasn&#39;t calling you a fruit",0,5590,1366166826,1366325457,a:0:{},1,274,4,6006,5969,0,0,0
1656,1366218776,welp,0,3491,1366218776,1366240790,a:0:{},0,5359,8,5998,5981,0,1,0
1657,1366229491,PDFs,0,1066,1366229491,1366232570,a:0:{},1,4151,1,5991,5988,0,0,0
1658,1366336467,"SUP NERD",0,5590,1366336467,1366338168,a:0:{},1,3721,2,6011,6009,0,0,0
1659,1366339055,"Vladiqueer is literally fucking retarded",0,5590,1366339055,1366686256,a:0:{},0,2075,4,6049,6012,0,0,0
1660,1366563070,"glad to see you here",0,3491,1366563069,1366743438,a:0:{},0,5779,2,6054,6018,0,1,0
1661,1366591815,Hey,0,5805,1366591815,1366828401,a:0:{},0,7,4,6064,6020,0,0,0
1662,1366599443,"World of Tanks",0,67,1366599443,1366659567,a:1:{i:0;i:2306;},1,5343,22,6046,6021,0,0,0
1663,1366641914,"Look at this ",0,72,1366641914,1366641914,a:0:{},1,91,0,6026,6026,0,0,0
1664,1366693270,Canadians,0,5359,1366693270,1366744370,a:0:{},1,67,5,6058,6050,0,0,0
1665,1366825977,Ahoy,0,1176,1366825977,1366825977,a:0:{},0,0,0,6063,6063,0,0,0
1666,1366834662,"Im interested in the skype group",0,3491,1366834662,1366835887,a:0:{},0,5359,1,6067,6065,0,1,0
1667,1366847432,"Aryan Legacy",0,267,1366847432,1366847432,a:0:{},1,3023,0,6068,6068,0,0,0
1668,1366847761,"Racialist Christianity.",0,267,1366847760,1373401156,a:0:{},0,288,20,6465,6069,0,0,0
1669,1366877583,"The topic was locked",0,158,1366877525,1368459803,a:0:{},0,0,2,6169,6071,0,0,0
1670,1366909117,Evolution,0,2,1366909117,1367439878,a:0:{},1,288,8,6095,6072,0,0,0
1671,1366939355,"Aryan Legacy",0,0,1366939355,1366939355,a:0:{},0,267,0,6076,6076,0,1,0
1672,1367307797,IKL,0,132,1367307797,1367479031,a:0:{},0,4151,1,6096,6092,0,1,0
1673,1367513421,"Where in Colorado are ya",0,2075,1367513421,1367948424,a:0:{},0,267,6,6132,6097,0,1,0
1674,1367664408,"Skype group",0,0,1367664408,1367993982,a:0:{},0,5359,4,6137,6104,0,1,0
1675,1367823617,response,0,2820,1367823617,1367825282,a:0:{},0,1,2,6111,6109,0,0,0
1676,1367859212,"Der Fuhrer",0,2392,1367859212,1367861992,a:0:{},0,1209,1,6113,6112,0,0,0
1677,1367877986,"Hey,",0,3491,1367877986,1368074418,a:0:{},0,821,12,6152,6115,0,1,0
1678,1367900404,Quote,0,67,1367900404,1367939282,a:0:{},1,4151,2,6131,6119,0,0,0
1679,1367901691,"up late eh?",0,3491,1367901691,1368022851,a:0:{},0,2820,5,6142,6122,0,1,0
1681,1367996537,"Christianity ",0,267,1367996536,1368057766,a:0:{},0,0,1,6148,6139,0,0,0
1682,1368036697,"Also something for you",0,3491,1368036697,1368074340,a:0:{},0,821,2,6151,6146,0,1,0
1684,1368374191,Question,0,6099,1368374191,1368448128,a:0:{},1,2392,6,6163,6155,0,0,0
1685,1368449524,"Hello Mate",0,28,1368449524,1368451036,a:0:{},1,54,4,6168,6164,0,0,0
1686,1368681557,"Hi, how&#39;s it going. ",0,6102,1368681556,1368827717,a:0:{},1,2392,2,6173,6170,0,0,0
1687,1368721087,yo,0,3491,1368721087,1368901836,a:0:{},0,821,2,6175,6171,0,1,0
1689,1368991699,"Fascist Flavor Militias in SoCal",0,6102,1368991699,1369420077,a:0:{},1,6106,6,6211,6177,0,0,0
1690,1369040307,"Podcast question",0,2392,1369040307,1369203077,a:0:{},0,1,2,6192,6178,0,0,0
1691,1369086457,hi,0,6111,1369086457,1369089263,a:0:{},1,2820,1,6180,6179,0,0,0
1692,1369111396,Hey,0,267,1369111396,1369971640,a:0:{},1,133,4,6277,6182,0,0,0
1693,1369176304,"Dominique Venner",0,2345,1369176304,1369184570,a:0:{},0,16,3,6190,6187,0,0,0
1694,1369191300,"Saludos camarada",0,146,1369191300,1369429668,a:0:{},1,6112,5,6213,6191,0,0,0
1695,1369217938,"Christianity and SEX",0,2392,1369217938,1370775604,a:0:{},1,288,6,6319,6193,0,0,0
1698,1369367627,Inrtroduction,0,6113,1369367627,1369367627,a:0:{},0,6115,0,6204,6204,0,1,0
1701,1369498951,"Hi, how are you?",0,6102,1369498951,1370749542,a:0:{},1,1730,4,6317,6214,0,0,0
1702,1369519971,nazi.org,0,6098,1369519971,1369530074,a:0:{},0,49,1,6216,6215,0,1,0
1703,1369532089,Hello,0,805,1369532089,1369667023,a:0:{},1,6103,19,6240,6217,0,0,0
1704,1369656803,"Hallo, Great Russian.",0,6117,1369656803,1369675970,a:0:{},0,1,9,6248,6236,0,0,0
1705,1369665090,"Could you add some work from Vidkun Quisling in the Facist Archives?",0,6117,1369665090,1369847551,a:0:{},0,7,3,6259,6239,0,0,0
1706,1369692298,"Hi, how are you?",0,6102,1369692298,1372501497,a:0:{},0,6113,3,6416,6250,0,0,0
1707,1369701343,"Canadian chat",0,67,1369701343,1369709777,a:0:{},1,4873,2,6255,6253,0,0,0
1708,1369830669,Hello,0,6114,1369830669,1369830669,a:0:{},0,1,0,6258,6258,0,0,0
1709,1369857077,Thanks,0,3143,1369857077,1369857077,a:0:{},0,1986,0,6260,6260,0,1,0
1710,1369874954,NSBM,0,4873,1369874954,1371227606,a:0:{},1,6115,1,6348,6262,0,0,0
1711,1369901663,Introduction,0,6113,1369901663,1369901663,a:0:{},0,6120,0,6264,6264,0,1,0
1712,1369916118,"Question concerning the Iron youth.",0,6117,1369916118,1369916118,a:0:{},0,1,0,6266,6266,0,0,0
1713,1369918641,Polygamy,0,288,1369918641,1369922649,a:0:{},0,4,2,6269,6267,0,1,0
1714,1369961463,"Hello sir, ",0,5590,1369961463,1369980997,a:0:{},0,16,1,6280,6271,0,0,0
1715,1369965529,Ba&#39;athism,0,6121,1369965528,1369969328,a:0:{},1,5779,1,6276,6272,0,0,0
1716,1369968225,"Nikolai Berdyaev &amp; Oswald Spengler on Russia",0,3143,1369968225,1369968225,a:0:{},0,1986,0,6274,6274,0,1,0
1717,1369969001,"Hurrah a Non-Nazi",0,6121,1369969001,1370187597,a:0:{},1,208,5,6290,6275,0,0,0
1718,1369977174,Hitler,0,6111,1369977173,1369977173,a:0:{},0,288,0,6278,6278,0,0,0
1719,1369980921,"Hello, sir",0,5590,1369980921,1369980921,a:0:{},0,35,0,6279,6279,0,0,0
1720,1370153459,"Hello sir, ",0,5590,1370153459,1370153459,a:0:{},0,1,0,6285,6285,0,0,0
1721,1370160224,"Oh my, dont become inactive&#33;",0,6117,1370160224,1370160224,a:0:{},0,0,0,6286,6286,0,0,0
1722,1370320565,Christianity,0,3721,1370320565,1370337120,a:0:{},1,288,1,6295,6294,0,0,0
1723,1370378984,"Your avatar",0,6106,1370378984,1370378984,a:0:{},1,333,0,6296,6296,0,0,0
1724,1370379263,"Hey, quick question.",0,6102,1370379263,1370838539,a:0:{},1,991,9,6323,6297,0,0,0
1725,1370465398,"The Prophet of Decline by John Farrenkopf",0,3143,1370465398,1370477376,a:0:{},0,49,1,6305,6304,0,1,0
1726,1370554790,"Hammer of the Gods",0,5305,1370554790,1370554790,a:0:{},0,16,0,6306,6306,0,0,0
1727,1370567327,Friending,0,2256,1370567327,1370567327,a:0:{},1,1066,0,6307,6307,0,0,0
1728,1370578359,Question,0,16,1370578359,1371503653,a:0:{},0,283,2,6373,6308,0,0,0
1729,1370641075,Greetings,0,6112,1370641075,1370643181,a:0:{},1,2,3,6312,6309,0,0,0
1730,1370645905,France,0,3143,1370645905,1370646488,a:0:{},0,67,1,6314,6313,0,1,0
1732,1370822374,"Hi, how are you?",0,6102,1370822374,1370822374,a:0:{},1,6112,0,6322,6322,0,0,0
1733,1370886519,"Are you still doing the Reaktion Issue?",0,6117,1370886519,1370976684,a:0:{},0,35,1,6337,6324,0,0,0
1734,1370887467,"Hallo Monarchist.",0,6117,1370887467,1371080254,a:0:{},1,16,3,6342,6325,0,0,0
1735,1370889820,"Hallo i just whanted to ask you a question.",0,6117,1370889820,1370901824,a:0:{},0,288,3,6331,6326,0,0,0
1736,1370900928,"Russian Views of Religion",0,3143,1370900927,1370916839,a:0:{},0,49,3,6336,6330,0,1,0
1737,1370901897,"You concern very much about Breivik, you sound more like a Breivik&#39;s (yes its a real thing) Nationalist than just a Nationalist.",0,6117,1370901897,1370912142,a:0:{},1,2082,1,6334,6332,0,0,0
1738,1371004121,"Seedline Theory/Christian Identity",0,991,1371004121,1373193245,a:0:{},0,288,4,6442,6338,0,0,0
1739,1371148040,"whats the symbol you are using as a avatar?",0,6117,1371148040,1371193808,a:0:{},0,0,4,6347,6343,0,0,0
1740,1371331199,"National Autism",0,67,1371331199,1371332189,a:0:{},1,6117,3,6359,6355,0,0,0
1741,1371332171,hej,0,1986,1371332171,1371333203,a:0:{},1,6117,4,6363,6357,0,0,0
1742,1371341301,tumblr,0,1986,1371341300,1371341300,a:0:{},1,329,0,6364,6364,0,0,0
1743,1371374926,"Quick question aboute the Integralist party of the UK.",0,6117,1371374925,1371424557,a:0:{},0,7,5,6371,6365,0,0,0
1744,1371389310,"I See the Eye of Providence on your avatar? what movement is that?",0,6117,1371389310,1371389310,a:0:{},1,2,0,6368,6368,0,0,0
1745,1371568856,Hello...,0,283,1371568856,1371651325,a:0:{},0,1,1,6375,6374,0,0,0
1746,1371999665,"Niggers aren&#39;t human",0,288,1371999665,1372026321,a:3:{i:0;i:267;i:1;i:6117;i:2;i:49;},3,991,2,6393,6380,0,1,0
1747,1371999802,"Niggers are not human",0,288,1371999802,1371999802,a:0:{},0,2037,0,6381,6381,0,1,0
1748,1372000326,"Niggers are not human",0,288,1372000325,1372018509,a:0:{},0,3721,2,6385,6382,0,1,0
1750,1372020321,"Niggers are not human",0,288,1372020321,1372025723,a:0:{},0,293,2,6391,6386,0,1,0
1751,1372020384,"Niggers are not human",0,288,1372020384,1372020384,a:0:{},0,67,0,6387,6387,0,1,0
1753,1372026849,"Got you validated",0,288,1372026849,1372092779,a:0:{},0,6144,2,6397,6394,0,1,0
1754,1372033458,validation,0,6144,1372033458,1372033458,a:0:{},0,288,0,6395,6395,0,0,0
1755,1372119081,Banned?,0,6115,1372119081,1372119081,a:0:{},1,49,0,6398,6398,0,0,0
1756,1372129938,"The Whites",0,861,1372129938,1372604390,a:0:{},0,288,7,6422,6399,0,0,0
1757,1372190533,"Current Events/International System",0,3143,1372190532,1372191829,a:0:{},0,49,1,6402,6401,0,1,0
1758,1372283513,"Kva synest du om all den &#39;&#39;Anti-kristendommen&#39;&#39; her i Norge nÃ¥r det kommer til andre nasjonalister",0,6117,1372283513,1372722681,a:0:{},1,5333,1,6430,6406,0,0,0
1759,1372290164,.,0,168,1372290164,1372290164,a:0:{},1,14,0,6409,6409,0,0,0
1760,1372369384,Question,0,6113,1372369384,1377205565,a:1:{i:5779;i:5779;},1,130,7,6732,6412,0,1,0
1761,1372499715,College,0,6113,1372499715,1372637652,a:0:{},0,6122,3,6426,6414,0,1,0
1762,1372501616,Avatar,0,6113,1372501616,1372533318,a:0:{},0,168,1,6419,6417,0,1,0
1763,1372588329,"Signature quote",0,63,1372588329,1372627561,a:0:{},0,1,2,6424,6421,0,0,0
1766,1372813967,Sup,0,132,1372813967,1372814817,a:0:{},0,6111,2,6437,6435,0,1,0
1767,1373086996,"Hello There",0,1730,1373086996,1373161071,a:0:{},1,6156,1,6441,6438,0,0,0
1768,1373131818,"A question about the military",0,281,1373131818,1373245873,a:0:{},0,2392,2,6447,6439,0,1,0
1769,1373214329,"French Demographics",0,3143,1373214328,1373214328,a:0:{},0,16,0,6443,6443,0,1,0
1770,1373235894,"Hello ",0,6165,1373235894,1373404706,a:0:{},1,1109,5,6468,6444,0,0,0
1771,1373242125,"Lo there",0,6165,1373242125,1373242125,a:0:{},1,142,0,6445,6445,0,0,0
1772,1373242790,Hello,0,6165,1373242789,1374214493,a:0:{},1,5973,4,6488,6446,0,0,0
1773,1373282190,Manifesto,0,353,1373282190,1373411432,a:0:{},1,6149,10,6470,6449,0,0,0
1774,1373326915,"Hello ",0,6165,1373326914,1373326914,a:0:{},1,5333,0,6452,6452,0,0,0
1775,1373395068,Noah,0,4,1373395067,1373395067,a:0:{},0,288,0,6464,6464,0,0,0
1776,1373403287,"Salute&#33; o/",0,361,1373403287,1373474715,a:0:{},1,67,1,6471,6466,0,0,0
1777,1373545735,"British &quot;Nationalism&quot;",0,6149,1373545735,1373545735,a:0:{},1,2082,0,6472,6472,0,0,0
1778,1373674613,"Virginia National Party",0,6106,1373674612,1373674612,a:0:{},1,14,0,6473,6473,0,0,0
1779,1373743257,"RE: your ideas",0,72,1373743257,1373892293,a:0:{},0,0,5,6480,6474,0,0,0
1780,1373842026,"Using religion",0,288,1373842026,1374749738,a:0:{},1,7,9,6517,6479,0,0,0
1781,1374165745,"How did you jump for Theocracy to survivalism over night?",0,6117,1374165745,1374172864,a:0:{},0,288,1,6486,6485,0,0,0
1782,1374213087,"Coming to South Africa",0,267,1374213087,1375291672,a:0:{},1,158,3,6588,6487,0,0,0
1783,1374245474,"get on skype",0,1,1374245474,1374245474,a:0:{},0,3,0,6489,6489,0,1,0
1784,1374262815,"As a Japanese man, what do you think aboute the Empire of Japan?",0,6117,1374262815,1374269626,a:0:{},1,821,1,6491,6490,0,0,0
1785,1374590264,Hej,0,6174,1374590264,1374594335,a:0:{},0,132,8,6501,6493,0,0,0
1787,1374619898,"No, you need to elaborate",0,7,1374619898,1374667090,a:5:{i:0;i:35;i:1;i:1;i:2;i:2;i:3;i:132;i:4;i:49;},1,0,3,6512,6505,0,1,0
1788,1374755666,"Codreanu on democracy",0,16,1374755666,1374770493,a:0:{},1,86,1,6520,6518,0,0,0
1789,1374780135,"Have you read this article on Russia by Oswald Spengler?",0,3143,1374780134,1374846657,a:0:{},0,139,1,6533,6521,0,1,0
1790,1374781406,hello,0,7,1374781406,1375018729,a:0:{},1,6117,4,6541,6522,0,0,0
1792,1374795693,welcome,0,7,1374795693,1374795693,a:0:{},0,0,0,6529,6529,0,0,0
1793,1374842538,"I&#39;m gonna be honest with you",0,288,1374842537,1374842537,a:0:{},1,158,0,6530,6530,0,0,0
1794,1374842657,"oh yeah",0,288,1374842657,1377298256,a:0:{},0,158,4,6751,6531,0,1,0
1795,1374846304,introduction,0,6176,1374846304,1374863877,a:0:{},1,821,6,6540,6532,0,0,0
1796,1375037459,Question,0,2306,1375037459,1377262304,a:0:{},0,35,3,6739,6542,0,0,0
1797,1375044051,stormfront,0,86,1375044051,1375094346,a:0:{},0,0,2,6545,6543,0,0,0
1798,1375113609,Hey,0,2306,1375113609,1375537818,a:0:{},0,0,22,6622,6546,0,0,0
1799,1375113917,Hello,0,2306,1375113917,1375305416,a:0:{},0,7,6,6594,6547,0,0,0
1800,1375135510,"I&#39;ll be honest with you",0,288,1375135510,1375396107,a:0:{},1,2082,14,6613,6554,0,0,0
1801,1375177261,"Himmler&#39;s occultism",0,288,1375177261,1375177261,a:0:{},1,7,0,6561,6561,0,0,0
1802,1375210185,"Second Religiousness",0,3143,1375210185,1375220311,a:0:{},0,49,3,6578,6570,0,1,0
1804,1375280496,Hey&#33;,0,2306,1375280496,1375337300,a:0:{},0,6155,2,6599,6586,0,1,0
1805,1375296125,"Anti-White Racism in South Africa",0,3143,1375296125,1380286260,a:0:{},0,158,5,7003,6592,0,1,0
1806,1375330294,Posts?,0,3,1375330294,1375330737,a:0:{},1,6168,1,6598,6597,0,0,0
1807,1375392020,"do you have Autism?",0,6117,1375392019,1375393317,a:0:{},0,0,2,6610,6605,0,0,0
1809,1375481228,"Sup bruv",0,132,1375481227,1375694928,a:0:{},0,4151,4,6628,6616,0,1,0
1810,1375494713,"RE: &quot;Avatars&quot;",0,4151,1375494712,1376532665,a:0:{},1,1,9,6670,6619,0,0,0
1811,1375629325,"Were you in Southern Indiana?",0,37,1375629325,1377262346,a:0:{},0,35,2,6740,6624,0,0,0
1812,1375727402,Hi,0,2306,1375727402,1389745223,a:0:{},1,130,29,8231,6629,0,0,0
1813,1375872414,Shalom,0,4873,1375872414,1375901783,a:0:{},0,7,1,6638,6637,0,0,0
1814,1375953178,"Hi from Warrington",0,150,1375953178,1375953178,a:0:{},0,0,0,6639,6639,0,0,0
1815,1376012703,Ban,0,5805,1376012703,1376012703,a:0:{},1,49,0,6640,6640,0,0,0
1817,1376019201,please,0,6199,1376019200,1376019200,a:0:{},0,1,0,6642,6642,0,0,0
1818,1376057049,Hey,0,1066,1376057049,1376057049,a:0:{},1,6199,0,6646,6646,0,0,0
1820,1376096862,help&#33;,0,6201,1376096862,1376096862,a:0:{},0,35,0,6649,6649,0,0,0
1821,1376096871,Help&#33;,0,6201,1376096871,1376096871,a:0:{},0,1,0,6650,6650,0,0,0
1822,1376096882,Help&#33;,0,6201,1376096882,1376130503,a:0:{},0,7,1,6652,6651,0,0,0
1823,1376213536,Curious.,0,1772,1376213536,1378160644,a:0:{},1,821,9,6882,6653,0,0,0
1824,1376214372,Greetings,0,1772,1376214372,1377097770,a:0:{},1,158,1,6716,6654,0,0,0
1825,1376271719,"Hey,",0,3491,1376271719,1377046783,a:0:{},0,6198,11,6709,6658,0,1,0
1826,1376397571,"Double Posting ?",0,6173,1376397571,1376398992,a:0:{},0,7,2,6661,6659,0,0,0
1828,1376499143,Contact,0,353,1376499143,1376499308,a:0:{},0,0,1,6667,6666,0,0,0
1829,1376577192,"Ha ha hey",0,6117,1376577192,1377610356,a:0:{},0,0,4,6803,6672,0,0,0
1830,1376579414,Location?,0,3,1376579414,1376595187,a:0:{},1,6207,5,6678,6673,0,0,0
1831,1376659189,pr.,0,7,1376659189,1379111080,a:0:{},0,56,14,6939,6680,0,1,0
1832,1376862246,"Hey mate",0,5779,1376862246,1376862246,a:0:{},0,7,0,6687,6687,0,0,0
1833,1376911253,Avatar,0,6113,1376911253,1376919843,a:0:{},0,130,1,6689,6688,0,1,0
1834,1376933354,"Friendship proposal",0,0,1376933354,1376939831,a:0:{},0,4,1,6691,6690,0,1,0
1835,1376943091,"Introductory post.",0,0,1376943091,1376943091,a:0:{},0,4,0,6692,6692,0,1,0
1836,1376966693,"Boia Chi Mollas&#39; Avatar",0,6113,1376966693,1377045208,a:0:{},0,2392,1,6708,6693,0,1,0
1837,1377002884,Hey&#33;,0,2306,1377002884,1378156691,a:0:{},0,1558,8,6881,6694,0,1,0
1838,1377034931,"Hey. Are there any problems?",0,6117,1377034931,1377050788,a:0:{},1,5779,1,6710,6701,0,0,0
1839,1377089000,"Sorry posted twice accidentally ",0,6173,1377089000,1377089000,a:0:{},0,1,0,6713,6713,0,0,0
1840,1377089050,"Accidental double post ",0,6173,1377089050,1377089050,a:0:{},0,7,0,6714,6714,0,0,0
1841,1377122185,"So,",0,3491,1377122184,1377304357,a:0:{},0,6198,2,6752,6720,0,1,0
1842,1377140321,"A Question",0,5779,1377140321,1377282839,a:0:{},1,4,5,6741,6722,0,0,0
1843,1377205076,"Oh hey&#33; Ã†resblod",0,6117,1377205076,1377542771,a:0:{},1,958,8,6784,6731,0,0,0
1846,1377294845,steroids,0,49,1377294845,1377447309,a:0:{},1,288,2,6768,6745,0,0,0
1847,1377317770,"Join the thread",0,6113,1377317770,1377317770,a:0:{},0,6190,0,6753,6753,0,1,0
1848,1377317803,"Join the Thread",0,6113,1377317802,1377317802,a:0:{},0,6122,0,6754,6754,0,1,0
1849,1377318070,"Join the Thread",0,6113,1377318070,1377318070,a:0:{},0,6208,0,6755,6755,0,1,0
1850,1377318198,"Join the Thread",0,6113,1377318198,1377318198,a:0:{},0,6171,0,6756,6756,0,1,0
1851,1377359947,"Islamic banking",0,288,1377359947,1379255201,a:0:{},1,7,7,6953,6758,0,0,0
1852,1377376957,"Japanese People Of American Society.",0,6217,1377376956,1377539031,a:0:{},1,821,11,6782,6759,0,0,0
1853,1377442952,Question&#33;,0,5265,1377442952,1377617311,a:0:{},1,1558,5,6804,6767,0,0,0
1854,1377460815,Sup,0,132,1377460815,1377812754,a:0:{},0,288,8,6841,6771,0,1,0
1855,1377549280,"Conversion to my Ancestors Religions.",0,6217,1377549280,1377569048,a:0:{},1,287,3,6790,6786,0,0,0
1856,1377564355,Hey,0,3,1377564355,1412305447,a:0:{},1,6217,2,9834,6789,0,0,0
