mt_id,mt_date,mt_title,mt_hasattach,mt_starter_id,mt_start_time,mt_last_post_time,mt_to_count,mt_to_member_id,mt_replies,mt_first_msg_id,mt_is_draft,mt_is_deleted,mt_is_system
2142,1388474184,Hi,0,0,1388474184,1388474184,1,298,0,7656,0,1,0
2143,1388474224,Hi,0,0,1388474224,1388474224,1,258,0,7657,0,1,0
2146,1388474421,Hi,0,0,1388474421,1388474421,1,6976,0,7660,0,1,0
2147,1388474460,Hi,0,0,1388474459,1388474460,1,152,0,7661,0,1,0
2148,1388474510,Hi,0,0,1388474510,1388474510,1,140,0,7662,0,1,0
2150,1388474940,Hi,0,0,1388474940,1388474940,1,505,0,7664,0,1,0
2152,1388475053,Hi,0,0,1388475052,1388475053,1,67,0,7666,0,1,0
2153,1388475113,Hi,0,0,1388475113,1388475113,1,6322,0,7667,0,1,0
2154,1388475147,Hi,0,0,1388475146,1388475147,1,2678,0,7668,0,1,0
2155,1388475201,Hi,0,0,1388475201,1388475201,1,6171,0,7669,0,1,0
2156,1388475249,Hi,0,0,1388475249,1388475249,1,104,0,7670,0,1,0
2159,1388475338,Hi,0,0,1388475338,1388475338,1,159,0,7673,0,1,0
2161,1388475449,Hi,0,0,1388475449,1388475449,1,335,0,7675,0,1,0
2162,1388475488,Hi,0,0,1388475488,1388475488,1,85,0,7676,0,1,0
2163,1388475523,Hi,0,0,1388475523,1388475523,1,133,0,7677,0,1,0
2164,1388475572,Hi,0,0,1388475572,1388475572,1,48,0,7678,0,1,0
2165,1388475638,Hi,0,0,1388475638,1388475638,1,3,0,7679,0,1,0
2167,1388476509,Hi,0,0,1388476509,1388476509,1,5343,0,7681,0,1,0
2168,1388476765,Hi,0,0,1388476765,1388476765,1,100,0,7682,0,1,0
2169,1388476803,Hi,0,0,1388476803,1388476803,1,130,0,7683,0,1,0
2170,1388476864,Hi,0,0,1388476864,1388476864,1,6243,0,7684,0,1,0
2171,1388477225,Hi,0,0,1388477225,1388477225,1,2183,0,7685,0,1,0
2172,1388477253,Hi,0,0,1388477253,1388477253,1,6149,0,7686,0,1,0
2176,1388477396,HI,0,0,1388477396,1388477396,1,6165,0,7690,0,1,0
2177,1388477448,Hi,0,0,1388477448,1388477448,1,2082,0,7691,0,1,0
2179,1388477499,Hi,0,0,1388477498,1388477499,1,5359,0,7693,0,1,0
2181,1388477588,Hi,0,0,1388477588,1388477588,1,288,0,7695,0,1,0
2182,1388477637,Hi,0,0,1388477637,1388477637,1,44,0,7696,0,1,0
2183,1388477680,Hi,0,0,1388477680,1388477680,1,6317,0,7697,0,1,0
2185,1388478251,Hi,0,0,1388478251,1388478251,1,1983,0,7699,0,1,0
2186,1388478282,Hi,0,0,1388478282,1388478282,1,81,0,7700,0,1,0
2187,1388478313,Hi,0,0,1388478313,1388478313,1,183,0,7701,0,1,0
2188,1388478401,Hi,0,0,1388478401,1388478401,1,6694,0,7702,0,1,0
2189,1388478427,Hi,0,0,1388478427,1388478427,1,320,0,7703,0,1,0
2193,1388478536,Hi,0,0,1388478536,1388478536,1,206,0,7707,0,1,0
2196,1388478766,Hi,0,0,1388478766,1388478766,1,1986,0,7710,0,1,0
2197,1388478799,Hi,0,0,1388478799,1388478799,1,2271,0,7711,0,1,0
2198,1388478920,Hi,0,0,1388478920,1388478920,1,592,0,7712,0,1,0
2200,1388478994,hi,0,0,1388478994,1388478994,1,6192,0,7714,0,1,0
2201,1388481429,Hi,0,0,1388481428,1388481429,1,131,0,7715,0,1,0
2203,1388481526,Hi,0,0,1388481526,1388481526,1,1066,0,7717,0,1,0
2204,1388481562,Hi,0,0,1388481562,1388481562,1,6321,0,7718,0,1,0
2206,1388481627,Hi,0,0,1388481626,1388481627,1,660,0,7720,0,1,0
2207,1388481674,Hi,0,0,1388481674,1388481674,1,125,0,7721,0,1,0
2208,1388481721,Hi,0,0,1388481721,1388481721,1,287,0,7722,0,1,0
2210,1388481793,Hi,0,0,1388481792,1388481793,1,6117,0,7724,0,1,0
2211,1388481819,Hi,0,0,1388481818,1388481819,1,362,0,7725,0,1,0
2212,1388481853,Hi,0,0,1388481853,1388481853,1,10,0,7726,0,1,0
2216,1388482149,Hi,0,0,1388482149,1388482149,1,6247,0,7730,0,1,0
2217,1388482186,Hi,0,0,1388482186,1388482186,1,495,0,7731,0,1,0
2218,1388482228,Hi,0,0,1388482228,1388482228,1,1176,0,7732,0,1,0
2225,1388482873,Hi,0,0,1388482872,1388482873,1,14,0,7739,0,1,0
2226,1388482898,Hi,0,0,1388482898,1388482898,1,56,0,7740,0,1,0
2227,1388482930,Hi,0,0,1388482930,1388482930,1,315,0,7741,0,1,0
2228,1388482950,Hi,0,0,1388482950,1388482950,1,805,0,7742,0,1,0
2229,1388482971,Hi,0,0,1388482971,1388482971,1,2809,0,7743,0,1,0
2232,1388483047,Hi,0,0,1388483046,1388483047,1,6260,0,7746,0,1,0
2233,1388483085,Hi,0,0,1388483085,1388483085,1,151,0,7747,0,1,0
2234,1388483115,Hi,0,0,1388483115,1388483115,1,101,0,7748,0,1,0
2235,1388483142,Hi,0,0,1388483142,1388483142,1,138,0,7749,0,1,0
2236,1388483166,Hi,0,0,1388483166,1388483166,1,8,0,7750,0,1,0
2238,1388486542,Hi,0,0,1388486542,1388486542,1,1744,0,7752,0,1,0
2239,1388486589,Hi,0,0,1388486589,1388486589,1,6174,0,7753,0,1,0
2240,1388486636,Hi,0,0,1388486636,1388486636,1,4772,0,7754,0,1,0
2241,1388486674,Hi,0,0,1388486674,1388486674,1,205,0,7755,0,1,0
2244,1388486780,Hi,0,0,1388486780,1388486780,1,6310,0,7758,0,1,0
2245,1388486809,Hi,0,0,1388486809,1388493705,1,5664,1,7759,0,1,0
2246,1388486845,Hi,0,0,1388486844,1388486845,1,945,0,7760,0,1,0
2247,1388486877,Hi,0,0,1388486877,1388486877,1,2336,0,7761,0,1,0
2249,1388486972,Hi,0,0,1388486972,1388486972,1,6112,0,7763,0,1,0
2250,1388487002,Hi,0,0,1388487002,1388487002,1,272,0,7764,0,1,0
2252,1388487065,Hi,0,0,1388487064,1388487065,1,33,0,7766,0,1,0
2253,1388487092,Hi,0,0,1388487091,1388487092,1,208,0,7767,0,1,0
2254,1388487119,Hi,0,0,1388487119,1388487119,1,4259,0,7768,0,1,0
2256,1388487182,Hi,0,0,1388487182,1388487182,1,2345,0,7770,0,1,0
2257,1388487214,Hi,0,0,1388487214,1388487214,1,6274,0,7771,0,1,0
2258,1388488104,Hi,0,0,1388488104,1388488104,1,29,0,7772,0,1,0
2261,1388488229,Hi,0,0,1388488229,1388488229,1,37,0,7775,0,1,0
2264,1388488312,Hi,0,0,1388488312,1388488312,1,1578,0,7778,0,1,0
2265,1388488337,Hi,0,0,1388488337,1388488337,1,114,0,7779,0,1,0
2266,1388488364,Hi,0,0,1388488364,1388488364,1,2144,0,7780,0,1,0
2269,1388488463,Hi,0,0,1388488463,1388488463,1,5265,0,7783,0,1,0
2270,1388488500,Hi,0,0,1388488500,1388488500,1,11,0,7784,0,1,0
2272,1388488563,Hi,0,0,1388488563,1388488563,1,3711,0,7786,0,1,0
2274,1388488629,Hi,0,0,1388488629,1388488629,1,960,0,7788,0,1,0
2275,1388489060,Hi,0,0,1388489060,1388489060,1,3568,0,7789,0,1,0
2283,1388489366,Hi,0,0,1388489366,1388489366,1,2750,0,7797,0,1,0
2285,1388489457,Hi,0,0,1388489456,1388489457,1,55,0,7799,0,1,0
2286,1388489493,Hi,0,0,1388489493,1388495192,1,168,1,7800,0,1,0
2287,1388489533,Hi,0,0,1388489533,1388489533,1,878,0,7801,0,1,0
2288,1388489574,Hi,0,0,1388489573,1388489574,1,1074,0,7802,0,1,0
2294,1388491884,Hi,0,0,1388491884,1388491884,1,64,0,7808,0,1,0
2295,1388491909,Hi,0,0,1388491908,1388518325,1,3143,1,7809,0,1,0
2297,1388491957,hi,0,0,1388491957,1388491957,1,6288,0,7811,0,1,0
2298,1388492002,hi,0,0,1388492002,1388492002,1,173,0,7812,0,1,0
2299,1388492038,hi,0,0,1388492038,1388492038,1,63,0,7813,0,1,0
2300,1388492078,hi,0,0,1388492078,1388492078,1,72,0,7814,0,1,0
2301,1388492100,hi,0,0,1388492100,1388492100,1,1104,0,7815,0,1,0
2306,1388492266,hi,0,0,1388492265,1388492266,1,322,0,7820,0,1,0
2308,1388492352,hi,0,0,1388492352,1388492352,1,1122,0,7822,0,1,0
2310,1388536962,Hi,0,0,1388536962,1388536962,1,2256,0,7828,0,1,0
2311,1388536996,hi,0,0,1388536996,1388536996,1,6145,0,7829,0,1,0
2312,1388537160,Hi,0,0,1388537160,1388537160,1,263,0,7830,0,1,0
2313,1388537200,Hi,0,0,1388537200,1388537200,1,6208,0,7831,0,1,0
2314,1388537228,Hi,0,0,1388537228,1388537228,1,2129,0,7832,0,1,0
2315,1388537251,hi,0,0,1388537251,1388537251,1,150,0,7833,0,1,0
2316,1388537278,hi,0,0,1388537277,1388537278,1,150,0,7834,0,1,0
2317,1388537310,hi,0,0,1388537310,1388537310,1,6,0,7835,0,1,0
2318,1388537492,Hi,0,0,1388537492,1388537492,1,5779,0,7836,0,1,0
2319,1388537533,hi,0,0,1388537533,1388537533,1,43,0,7837,0,1,0
2320,1388537583,hi,0,0,1388537583,1388537583,1,2349,0,7838,0,1,0
2321,1388537617,hi,0,0,1388537617,1388537617,1,267,0,7839,0,1,0
2322,1388537654,hi,0,0,1388537653,1388537654,1,265,0,7840,0,1,0
2324,1388537737,hi,0,0,1388537737,1388537737,1,68,0,7842,0,1,0
2325,1388537788,hi,0,0,1388537788,1388537788,1,73,0,7843,0,1,0
2326,1388537846,hi,0,0,1388537846,1388537846,1,299,0,7844,0,1,0
2328,1388537907,hi,0,0,1388537907,1388537907,1,2205,0,7846,0,1,0
2330,1388548658,hi,0,0,1388548658,1388548658,1,198,0,7849,0,1,0
2335,1388548819,hi,0,0,1388548819,1388548819,1,174,0,7854,0,1,0
2336,1388548859,hi,0,0,1388548859,1388548859,1,2037,0,7855,0,1,0
2337,1388548905,hi,0,0,1388548904,1388548905,1,62,0,7856,0,1,0
2339,1388548964,hi,0,0,1388548964,1388548964,1,142,0,7858,0,1,0
2343,1388549695,hi,0,0,1388549695,1388549695,1,958,0,7862,0,1,0
2345,1388549772,hi,0,0,1388549772,1388549772,1,2113,0,7864,0,1,0
2346,1388549811,hi,0,0,1388549811,1388549811,1,143,0,7865,0,1,0
2348,1388549920,hi,0,0,1388549920,1388549920,1,6359,0,7867,0,1,0
2349,1388549969,hi,0,0,1388549969,1388549969,1,329,0,7868,0,1,0
2352,1388557451,hi,0,0,1388557451,1388557451,1,6712,0,7871,0,1,0
2353,1388557478,hi,0,0,1388557478,1388557478,1,358,0,7872,0,1,0
2354,1388557510,hi,0,0,1388557510,1388557510,1,5305,0,7873,0,1,0
2356,1388557565,hi,0,0,1388557565,1388557565,1,207,0,7875,0,1,0
2358,1388557626,hi,0,0,1388557626,1388565257,1,2220,1,7877,0,1,0
2359,1388557676,hi,0,0,1388557676,1388557676,1,342,0,7878,0,1,0
2362,1388557773,hi,0,0,1388557773,1388557773,1,6292,0,7881,0,1,0
2363,1388557805,hi,0,0,1388557804,1388557805,1,139,0,7882,0,1,0
2369,1388572626,hi,0,0,1388572626,1388572626,1,1109,0,7889,0,1,0
2371,1388572947,Hi,0,0,1388572947,1388572947,1,79,0,7891,0,1,0
2376,1388573543,Hi,0,0,1388573543,1388573543,1,6280,0,7896,0,1,0
2377,1388573888,hi,0,0,1388573888,1388573888,1,167,0,7897,0,1,0
2378,1388574068,hi,0,0,1388574067,1388574068,1,368,0,7898,0,1,0
2379,1388574142,hi,0,0,1388574142,1388574142,1,161,0,7899,0,1,0
2380,1388574229,hi,0,0,1388574229,1388574229,1,6176,0,7900,0,1,0
2381,1388574274,hi,0,0,1388574274,1388574274,1,39,0,7901,0,1,0
2387,1388574646,hi,0,0,1388574646,1388574646,1,1793,0,7907,0,1,0
2391,1388575074,hi,0,0,1388575074,1388575074,1,266,0,7911,0,1,0
2392,1388575132,hi,0,0,1388575132,1388575132,1,6231,0,7912,0,1,0
2399,1388575837,hi,0,0,1388575837,1388575837,1,2351,0,7919,0,1,0
2404,1388576101,hi,0,0,1388576101,1388576101,1,191,0,7924,0,1,0
2414,1388576774,hi,0,0,1388576774,1388576774,1,6088,0,7934,0,1,0
2416,1388577128,hi,0,0,1388577128,1388577128,1,333,0,7936,0,1,0
2420,1388577508,hi,0,0,1388577507,1388577508,1,175,0,7940,0,1,0
2422,1388577574,hi,0,0,1388577573,1388577574,1,1270,0,7942,0,1,0
2423,1388577608,hi,0,0,1388577608,1388577608,1,144,0,7943,0,1,0
2430,1388578646,hi,0,0,1388578646,1388578646,1,129,0,7950,0,1,0
2432,1388578696,hi,0,0,1388578696,1388578696,1,91,0,7952,0,1,0
2439,1388578959,hi,0,0,1388578959,1388578959,1,6217,0,7959,0,1,0
2442,1388580423,hi,0,0,1388580423,1388580423,1,865,0,7963,0,1,0
2444,1388580490,hi,0,0,1388580490,1388580490,1,323,0,7965,0,1,0
2445,1388580532,hi,0,0,1388580531,1388580532,1,293,0,7966,0,1,0
2446,1388580603,hi,0,0,1388580603,1388580603,1,6106,0,7967,0,1,0
2447,1388580633,hi,0,0,1388580633,1388580633,1,7036,0,7968,0,1,0
2450,1388580730,hi,0,0,1388580730,1388580730,1,2889,0,7971,0,1,0
2451,1388580840,hi,0,0,1388580840,1388580840,1,234,0,7972,0,1,0
2454,1388583765,hi,0,0,1388583764,1388583765,1,6266,0,7975,0,1,0
2455,1388583802,hi,0,0,1388583802,1388583802,1,353,0,7976,0,1,0
2459,1388583918,hi,0,0,1388583917,1388583918,1,23,0,7980,0,1,0
2460,1388583992,hi,0,0,1388583992,1388583992,1,6168,0,7981,0,1,0
2461,1388584026,hi,0,0,1388584026,1388584026,1,6190,0,7982,0,1,0
2462,1388584056,hi,0,0,1388584056,1388584056,1,6173,0,7983,0,1,0
2465,1388584209,hi,0,0,1388584209,1388584209,1,1608,0,7986,0,1,0
2466,1388584270,hi,0,0,1388584270,1388584270,1,348,0,7987,0,1,0
2468,1388584336,hi,0,0,1388584336,1388584336,1,2275,0,7989,0,1,0
2473,1388584472,hi,0,0,1388584472,1388584472,1,4873,0,7994,0,1,0
2475,1388584531,hi,0,0,1388584531,1388584531,1,5113,0,7996,0,1,0
2477,1388584719,hi,0,0,1388584719,1388584719,1,190,0,7998,0,1,0
2481,1388584868,hi,0,0,1388584868,1388584868,1,4151,0,8002,0,1,0
2482,1388584890,hi,0,0,1388584890,1388584890,1,187,0,8003,0,1,0
2484,1388584943,hi,0,0,1388584943,1388584943,1,338,0,8005,0,1,0
2489,1388585522,hi,0,0,1388585522,1388585522,1,22,0,8010,0,1,0
2492,1388585611,hi,0,0,1388585611,1388585611,1,2027,0,8013,0,1,0
2494,1388585679,hi,0,0,1388585679,1388585679,1,6237,0,8015,0,1,0
2495,1388585746,hi,0,0,1388585746,1388585746,1,422,0,8016,0,1,0
2497,1388585840,hi,0,0,1388585840,1388585840,1,6122,0,8018,0,1,0
2500,1388585965,hi,0,0,1388585964,1388585965,1,2288,0,8021,0,1,0
2501,1388585988,hi,0,0,1388585987,1388585988,1,6290,0,8022,0,1,0
2505,1388587900,hi,0,0,1388587900,1388587900,1,326,0,8027,0,1,0
2508,1388587983,hi,0,0,1388587983,1388587983,1,6244,0,8030,0,1,0
2509,1388588011,hi,0,0,1388588011,1388588011,1,1812,0,8031,0,1,0
2510,1388588111,hi,0,0,1388588111,1388588111,1,6115,0,8032,0,1,0
2511,1388588179,hi,0,0,1388588179,1388588179,1,3721,0,8033,0,1,0
2512,1388588230,hi,0,0,1388588229,1388588230,1,887,0,8034,0,1,0
2513,1388588266,hi,0,0,1388588266,1388588266,1,20,0,8035,0,1,0
2514,1388588309,hi,0,0,1388588309,1388588309,1,188,0,8036,0,1,0
2516,1388588382,hi,0,0,1388588382,1388588382,1,53,0,8038,0,1,0
2519,1388590101,hi,0,0,1388590101,1388590101,1,6120,0,8041,0,1,0
2522,1388590213,hi,0,0,1388590213,1388590213,1,5562,0,8044,0,1,0
2525,1388590343,hi,0,0,1388590343,1388590343,1,6198,0,8047,0,1,0
2528,1388590458,hi,0,0,1388590458,1388590458,1,1368,0,8050,0,1,0
2529,1388590497,hi,0,0,1388590496,1388590497,1,246,0,8051,0,1,0
2530,1388590528,hi,0,0,1388590528,1388590528,1,65,0,8052,0,1,0
2531,1388590581,hi,0,0,1388590581,1388590581,1,364,0,8053,0,1,0
2534,1388590738,hi,0,0,1388590738,1388590738,1,296,0,8056,0,1,0
2535,1388590769,hi,0,0,1388590769,1388590769,1,86,0,8057,0,1,0
2536,1388590829,hi,0,0,1388590829,1388590829,1,6151,0,8058,0,1,0
2538,1388591139,hi,0,6712,1388591139,1388591139,1,2209,0,8060,0,0,0
2539,1388592686,hi,0,0,1388592686,1388592686,1,6306,0,8061,0,1,0
2540,1388592711,hi,0,0,1388592711,1388592711,1,158,0,8062,0,1,0
2541,1388592735,hi,0,0,1388592735,1388592735,1,6096,0,8063,0,1,0
2542,1388592760,hi,0,0,1388592759,1388592760,1,279,0,8064,0,1,0
2543,1388592784,hi,0,0,1388592784,1388592784,1,230,0,8065,0,1,0
2548,1388592917,hi,0,0,1388592917,1388592917,1,25,0,8070,0,1,0
2550,1388593346,hi,0,0,1388593346,1388593346,1,6209,0,8072,0,1,0
2555,1388593491,hi,0,0,1388593491,1388593491,1,5333,0,8077,0,1,0
2556,1388593516,hi,0,0,1388593516,1388593516,1,157,0,8078,0,1,0
2557,1388594927,hi,0,0,1388594927,1388594927,2,6326,0,8079,0,0,0
2558,1388594952,hi,0,0,1388594952,1388594952,2,41,0,8080,0,0,0
2559,1388594998,hi,0,0,1388594997,1388594998,2,6207,0,8081,0,0,0
2560,1388595023,hi,0,0,1388595023,1388595023,2,182,0,8082,0,0,0
2561,1388595050,hi,0,0,1388595050,1388595050,1,0,0,8083,0,0,0
2562,1388595076,hi,0,0,1388595076,1388595076,2,6313,0,8084,0,0,0
2563,1388595114,hi,0,0,1388595114,1388595114,1,0,0,8085,0,0,0
2564,1388595146,hi,0,0,1388595146,1388595146,2,49,0,8086,0,0,0
2565,1388595172,hi,0,0,1388595172,1388595172,2,7294,0,8087,0,0,0
2566,1388595201,hi,0,0,1388595201,1388595201,2,255,0,8088,0,0,0
2567,1388595232,hi,0,0,1388595231,1388595232,2,5973,0,8089,0,0,0
2568,1388595260,hi,0,0,1388595260,1388595260,2,331,0,8090,0,0,0
2569,1388595287,hi,0,0,1388595287,1388595287,1,0,0,8091,0,0,0
2570,1388595323,hi,0,0,1388595323,1388595323,2,6099,0,8092,0,0,0
2571,1388595355,hi,0,0,1388595355,1388595355,2,204,0,8093,0,0,0
2572,1388595488,hi,0,0,1388595488,1388595488,1,0,0,8094,0,0,0
2573,1388595532,hi,0,0,1388595532,1388637873,2,6254,1,8095,0,0,0
2574,1388595557,hi,0,0,1388595556,1388595557,1,0,0,8096,0,0,0
2575,1388595590,hi,0,0,1388595590,1388595590,1,0,0,8097,0,0,0
2576,1388595618,hi,0,0,1388595618,1388595618,1,0,0,8098,0,0,0
2577,1388596239,hi,0,0,1388596239,1388596239,1,0,0,8099,0,0,0
2578,1388596268,hi,0,0,1388596268,1388596268,2,108,0,8100,0,0,0
2579,1388596327,hi,0,0,1388596327,1388596327,1,0,0,8101,0,0,0
2580,1388596353,hi,0,0,1388596353,1388596353,2,6431,0,8102,0,0,0
2581,1388596386,hi,0,0,1388596386,1388596386,1,0,0,8103,0,0,0
2582,1388596431,hi,0,0,1388596431,1393153707,2,9,1,8104,0,0,0
2583,1388596454,hi,0,0,1388596454,1388596454,2,240,0,8105,0,0,0
2584,1388596481,hi,0,0,1388596481,1388596481,1,0,0,8106,0,0,0
2585,1388596505,hi,0,0,1388596505,1388596505,2,2820,0,8107,0,0,0
2586,1388596533,hi,0,0,1388596533,1388596533,1,0,0,8108,0,0,0
2587,1388596650,hi,0,0,1388596650,1388596650,2,16,0,8109,0,0,0
2588,1388612974,"Re: hi",0,0,1388612974,1388612974,2,2209,0,8110,0,0,0
2589,1388628941,88,0,0,1388628941,1389727803,2,5343,11,8111,0,0,0
2590,1388660162,"Kunsági turáni cigány vagy?",0,0,1388660162,1388675731,1,6231,3,8119,0,1,0
2591,1388675199,"Hungarians don&#39;t consider the turkic speaking people as white (european) people.",0,0,1388675199,1388675974,1,6231,1,8122,0,1,0
2592,1388702196,Howdy,0,0,1388702196,1389110652,2,3143,2,8126,0,0,0
2593,1388725837,88,0,0,1388725837,1388801339,1,0,2,8131,0,0,0
2594,1388735087,"One Method",0,2220,1388735087,1389217400,2,6976,1,8135,0,0,0
2595,1388820096,?,0,0,1388820096,1388820956,2,6113,2,8147,0,0,0
2596,1388879516,"HAIL CHIN CHIN",0,6151,1388879516,1388879681,1,0,1,8154,0,0,0
2597,1388891426,"independent filthy frank ro",0,0,1388891426,1388891926,1,319,2,8156,0,1,0
2598,1388990258,"Thank you for you correspondence",0,0,1388990258,1388990258,2,2209,0,8161,0,0,0
2601,1389321045,source,0,6235,1389321045,1389343366,2,6274,1,8168,0,0,0
2602,1389421358,88,0,0,1389421358,1390280416,2,333,8,8171,0,0,0
2603,1389421390,88,0,0,1389421390,1390279530,2,861,3,8172,0,0,0
2604,1389421585,Hello,0,0,1389421585,1390787650,2,6113,1,8173,0,0,0
2605,1389489136,hi,0,6278,1389489136,1390162584,1,3,2,8175,0,1,0
2606,1389491622,"Deleting posts and profile",0,0,1389491622,1389491622,2,35,0,8176,0,0,0
2607,1389545661,Hello,0,0,1389545661,1389654956,2,131,4,8179,0,0,0
2608,1389545721,88,0,0,1389545720,1399328071,2,6297,2,8180,0,0,0
2609,1389587431,"You on &quot;Nazi Hunting&quot; website",0,6168,1389587431,1389786812,1,7,3,8184,0,0,0
2610,1389641899,88,0,0,1389641899,1389657237,2,49,6,8185,0,0,0
2611,1389652667,"In order not to derail the topic",0,6322,1389652667,1389740412,2,188,17,8187,0,0,0
2612,1389694346,"staying in holland",0,0,1389694346,1390591000,1,0,10,8222,0,0,0
2613,1389772526,"Stopped posting?",0,6168,1389772526,1389772526,2,5359,0,8234,0,0,0
2614,1389784898,greetings,0,6274,1389784898,1389784898,2,7325,0,8235,0,0,0
2615,1389823485,"Goyles said that antifa tried harrassing you and it was pretty funny.",0,6168,1389823485,1389823485,2,958,0,8237,0,0,0
2616,1389893815,"Super Duper friendly fascist meeting",0,353,1389893815,1389896748,2,6322,4,8240,0,0,0
2617,1390054583,"It&#39;s good to see a more casual attitude around here",0,288,1390054583,1390647515,2,7,7,8246,0,0,0
2618,1390146795,"Vine trenul din Galati..",0,6322,1390146795,1390155363,2,2037,3,8253,0,0,0
2619,1390269738,"Folkish Revolution",0,168,1390269738,1390269738,2,2082,0,8261,0,0,0
2620,1390324072,"Come to skype",0,132,1390324072,1390324072,1,6168,0,8265,0,1,0
2621,1390335809,"Tor and freenet",0,288,1390335809,1390338371,1,132,4,8267,0,0,0
2622,1390370759,"Hello Sir",0,0,1390370759,1400543677,1,6249,93,8272,0,0,0
2623,1390418980,Thanks,0,0,1390418980,1390418980,2,2209,0,8274,0,0,0
2624,1390707170,"Fascismo Mexicano",0,0,1390707170,1390707170,1,7331,0,8284,0,0,0
2625,1390707212,"Fascismo Mexicano",0,0,1390707212,1390764437,2,7331,1,8285,0,0,0
2626,1390864040,Curious,0,281,1390864040,1390864040,1,16,0,8288,0,1,0
2627,1390891415,Agrarianism,0,6249,1390891415,1401180157,1,158,11,8289,0,1,0
2628,1391012446,"Nationalist art",0,6235,1391012446,1391095891,2,6231,2,8290,0,0,0
2629,1391204453,"In the name of the Emperor?",0,3491,1391204453,1391980624,1,100,12,8293,0,1,0
2630,1391220621,RagnarRedbeard,0,6168,1391220621,1391221973,2,130,2,8295,0,0,0
2631,1391222286,"Coming back?",0,6168,1391222286,1391222286,2,6117,0,8298,0,0,0
2632,1391326702,Dude,0,6254,1391326702,1391326737,2,6168,1,8304,0,0,0
2633,1391349385,hipsters,0,288,1391349385,1391359279,2,7,1,8308,0,0,0
2634,1391380166,Hello.,0,3491,1391380166,1391395294,1,16,2,8312,0,1,0
2635,1391562133,Avatar,0,6310,1391562133,1391562435,1,6278,1,8316,0,0,0
2636,1391569949,Orthodoxy,0,6322,1391569948,1391615356,1,7424,3,8318,0,0,0
2637,1391627983,question,0,6278,1391627983,1391627983,1,16,0,8322,0,1,0
2638,1391643686,SKYPE,0,130,1391643686,1391643686,2,353,0,8323,0,0,0
2639,1391670307,"Son of Svarog",0,0,1391670307,1391687988,2,7427,1,8324,0,0,0
2640,1391671441,"Just a question",0,6322,1391671440,1392433727,2,6290,1,8326,0,0,0
2641,1391702180,Skype,0,353,1391702180,1391702682,2,7424,4,8328,0,0,0
2642,1391822730,"Col. Quaritch returns",0,0,1391822730,1391894678,1,7346,2,8334,0,0,0
2643,1391907999,"Ghost Accounts",0,3,1391907999,1391907999,1,288,0,8337,0,1,0
2644,1391980519,"love the new avitar",0,3491,1391980519,1391983205,1,6280,1,8338,0,1,0
2645,1391990086,"Contato no Skype",0,0,1391990085,1392057535,2,353,3,8341,0,0,0
2646,1392026868,Searchlight?,0,28,1392026868,1399758949,2,6976,5,8342,0,0,0
2647,1392038400,Skype,0,353,1392038400,1392080747,2,287,1,8344,0,0,0
2648,1392038415,Skype,0,353,1392038415,1392038415,2,7331,0,8345,0,0,0
2649,1392038493,Skype,0,353,1392038493,1392038493,2,6694,0,8346,0,0,0
2650,1392038590,Skype,0,353,1392038590,1394139783,2,6115,1,8347,0,0,0
2651,1392115017,so,0,3491,1392115017,1392258882,1,6280,8,8351,0,1,0
2652,1392239642,"posted one topic two times",0,0,1392239642,1392240283,1,1,1,8357,0,0,0
2653,1392397677,"Your Posts",0,2220,1392397677,1393552971,2,6168,6,8365,0,0,0
2654,1392481681,"Good uploading website",0,288,1392481681,1392481681,2,7,0,8370,0,0,0
2655,1392517875,"race of the jews.",0,6235,1392517875,1392547577,2,288,1,8371,0,0,0
2657,1392630428,"letter to a fascist",0,0,1392630428,1392630428,2,6168,0,8374,0,0,0
2658,1392674305,skype,0,56,1392674305,1392674305,1,7,0,8376,0,0,0
2659,1392768790,"You leave IM?",0,6168,1392768790,1392768790,2,67,0,8377,0,0,0
2660,1392794635,"Run of the mill socialism?",0,6168,1392794635,1392794635,2,1066,0,8378,0,0,0
2661,1392835664,Kids,0,6269,1392835664,1393181700,2,288,5,8379,0,0,0
2662,1392841653,SNA,0,353,1392841652,1392860578,2,7364,1,8380,0,0,0
